customer_id,gender,age,country,device_type,category,time_spent,items_viewed,items_purchased,total_spent,age_group
CUST_1147,Male,35,Canada,Tablet,Home,93,43,5,880,26-35
CUST_1148,Female,23,UK,Desktop,Sports,9,36,6,1311,18-25
CUST_1149,Male,52,UK,Tablet,Beauty,33,36,4,882,46-55
CUST_1150,Male,39,India,Desktop,Electronics,60,3,8,184,36-45
CUST_1151,Male,60,USA,Tablet,Beauty,113,24,3,1125,56-65
CUST_1152,Male,32,USA,Tablet,Sports,93,17,9,1219,26-35
CUST_1153,Female,39,Pakistan,Mobile,Beauty,77,39,5,1102,36-45
CUST_1154,Female,54,Pakistan,Tablet,Home,21,26,4,451,46-55
CUST_1155,Female,59,Canada,Tablet,Clothing,58,4,0,789,56-65
CUST_1156,Male,29,India,Desktop,Clothing,85,45,4,565,26-35
CUST_1157,Female,64,Pakistan,Tablet,Sports,69,12,4,488,56-65
CUST_1158,Male,59,Pakistan,Mobile,Clothing,10,1,8,853,56-65
CUST_1159,Female,55,Australia,Desktop,Clothing,6,21,0,726,46-55
CUST_1160,Female,35,India,Desktop,Electronics,115,19,4,120,26-35
CUST_1161,Female,62,Canada,Mobile,Sports,13,21,6,539,56-65
CUST_1162,Male,52,Pakistan,Desktop,Sports,65,18,5,1126,46-55
CUST_1163,Female,47,Canada,Desktop,Clothing,20,43,5,1356,46-55
CUST_1164,Female,41,UK,Desktop,Clothing,57,3,6,411,36-45
CUST_1165,Male,59,Canada,Desktop,Clothing,111,49,5,1341,56-65
CUST_1166,Female,47,USA,Mobile,Books,46,44,4,698,46-55
CUST_1167,Male,31,USA,Mobile,Home,8,32,9,1176,26-35
CUST_1168,Female,23,Canada,Desktop,Beauty,10,10,4,1370,18-25
CUST_1169,Male,20,USA,Desktop,Home,73,40,8,499,18-25
CUST_1170,Male,33,UK,Mobile,Sports,113,15,7,952,26-35
CUST_1171,Female,24,India,Mobile,Electronics,105,5,9,27,18-25
CUST_1172,Male,31,USA,Mobile,Beauty,67,4,3,1133,26-35
CUST_1173,Male,26,USA,Desktop,Electronics,11,28,3,562,26-35
CUST_1174,Male,32,Canada,Desktop,Books,12,4,9,945,26-35
CUST_1175,Male,38,UK,Tablet,Sports,10,15,4,1250,36-45
CUST_1176,Male,52,India,Mobile,Books,25,17,2,859,46-55
CUST_1177,Male,19,Canada,Desktop,Sports,49,44,7,1043,18-25
CUST_1178,Female,44,Canada,Mobile,Electronics,49,3,6,895,36-45
CUST_1179,Male,19,Australia,Desktop,Electronics,89,10,4,82,18-25
CUST_1180,Male,52,UK,Mobile,Electronics,11,47,9,1350,46-55
CUST_1181,Female,35,India,Desktop,Sports,62,42,2,811,26-35
CUST_1182,Female,31,UK,Tablet,Clothing,118,23,4,1269,26-35
CUST_1183,Female,37,India,Tablet,Electronics,36,18,2,1046,36-45
CUST_1184,Female,35,UK,Mobile,Books,39,1,9,772,26-35
CUST_1185,Female,27,Canada,Desktop,Beauty,53,35,4,458,26-35
CUST_1186,Female,42,Canada,Desktop,Sports,90,31,0,1471,36-45
CUST_1187,Female,19,Pakistan,Mobile,Books,78,44,5,932,18-25
CUST_1188,Male,42,USA,Desktop,Home,103,1,9,281,36-45
CUST_1189,Male,50,Australia,Mobile,Home,56,3,3,1452,46-55
CUST_1190,Female,53,UK,Desktop,Beauty,104,3,3,1055,46-55
CUST_1191,Male,48,Australia,Mobile,Clothing,1,37,7,518,46-55
CUST_1192,Male,31,Pakistan,Desktop,Electronics,56,19,1,468,26-35
CUST_1193,Male,18,USA,Mobile,Sports,118,29,3,811,18-25
CUST_1194,Female,63,UK,Desktop,Books,4,25,1,828,56-65
CUST_1195,Female,33,India,Tablet,Electronics,30,33,0,367,26-35
CUST_1196,Male,63,USA,Desktop,Books,12,36,9,1411,56-65
CUST_1197,Female,20,Canada,Mobile,Sports,35,29,2,755,18-25
CUST_1198,Male,52,Pakistan,Tablet,Home,77,26,7,529,46-55
CUST_1199,Male,58,USA,Desktop,Electronics,52,4,5,1410,56-65
CUST_1200,Male,23,USA,Tablet,Beauty,31,49,6,1212,18-25
CUST_1201,Male,42,Canada,Desktop,Clothing,102,14,1,1222,36-45
CUST_1202,Female,30,UK,Tablet,Beauty,107,27,5,1490,26-35
CUST_1203,Female,51,India,Mobile,Clothing,87,33,7,60,46-55
CUST_1204,Female,25,Canada,Desktop,Books,68,22,7,1258,18-25
CUST_1205,Male,38,India,Desktop,Electronics,52,48,3,493,36-45
CUST_1206,Female,51,UK,Mobile,Electronics,80,3,5,1056,46-55
CUST_1207,Male,21,USA,Tablet,Clothing,7,23,4,726,18-25
CUST_1208,Female,42,India,Mobile,Home,22,21,8,1212,36-45
CUST_1209,Male,32,Pakistan,Mobile,Sports,93,41,7,1453,26-35
CUST_1210,Male,21,Pakistan,Tablet,Beauty,75,23,1,1403,18-25
CUST_1211,Male,62,Canada,Mobile,Books,56,4,6,45,56-65
CUST_1212,Female,29,UK,Desktop,Beauty,97,21,6,1008,26-35
CUST_1213,Female,49,Canada,Desktop,Beauty,58,37,0,264,46-55
CUST_1214,Female,49,Canada,Desktop,Books,93,43,0,445,46-55
CUST_1215,Female,45,Australia,Mobile,Books,64,31,3,930,36-45
CUST_1216,Male,30,Canada,Desktop,Electronics,103,21,4,860,26-35
CUST_1217,Female,48,Australia,Desktop,Beauty,12,26,3,88,46-55
CUST_1218,Female,31,Pakistan,Desktop,Sports,7,41,6,50,26-35
CUST_1219,Male,37,Pakistan,Desktop,Sports,55,35,2,444,36-45
CUST_1220,Male,35,Canada,Desktop,Clothing,103,38,6,990,26-35
CUST_1221,Male,46,Pakistan,Desktop,Books,106,24,7,1466,46-55
CUST_1222,Female,23,UK,Mobile,Electronics,62,11,5,140,18-25
CUST_1223,Male,49,Australia,Desktop,Sports,112,41,5,1211,46-55
CUST_1224,Male,46,Australia,Desktop,Home,90,29,7,1200,46-55
CUST_1225,Male,60,Canada,Tablet,Electronics,104,47,7,913,56-65
CUST_1226,Female,19,Pakistan,Mobile,Electronics,73,3,6,865,18-25
CUST_1227,Male,40,India,Mobile,Sports,105,1,5,792,36-45
CUST_1228,Female,36,Australia,Mobile,Home,98,19,5,594,36-45
CUST_1229,Female,48,Canada,Mobile,Clothing,109,46,9,960,46-55
CUST_1230,Male,22,Canada,Desktop,Sports,77,49,5,694,18-25
CUST_1231,Male,36,UK,Desktop,Home,55,22,7,543,36-45
CUST_1232,Female,51,USA,Tablet,Electronics,119,14,0,1148,46-55
CUST_1233,Male,27,USA,Tablet,Home,36,49,4,1309,26-35
CUST_1234,Male,42,Australia,Mobile,Electronics,89,14,2,1336,36-45
CUST_1235,Female,19,UK,Tablet,Sports,24,44,7,712,18-25
CUST_1236,Female,28,UK,Tablet,Books,44,16,5,1305,26-35
CUST_1237,Male,48,UK,Mobile,Sports,17,33,1,299,46-55
CUST_1238,Female,32,Australia,Mobile,Beauty,2,13,6,57,26-35
CUST_1239,Male,26,USA,Tablet,Beauty,13,38,6,810,26-35
CUST_1240,Male,40,UK,Desktop,Beauty,31,49,4,1460,36-45
CUST_1241,Male,36,Pakistan,Tablet,Sports,93,12,7,56,36-45
CUST_1242,Female,26,Canada,Tablet,Clothing,114,38,4,732,26-35
CUST_1243,Male,52,Canada,Desktop,Sports,28,39,0,76,46-55
CUST_1244,Male,38,India,Desktop,Books,60,33,8,32,36-45
CUST_1245,Male,26,India,Mobile,Home,27,33,3,473,26-35
CUST_1246,Female,45,Australia,Mobile,Sports,15,29,1,768,36-45
CUST_1247,Female,63,Australia,Tablet,Sports,95,5,3,890,56-65
CUST_1248,Female,24,Canada,Desktop,Electronics,104,6,8,916,18-25
CUST_1249,Female,33,Pakistan,Mobile,Electronics,79,31,1,551,26-35
CUST_1250,Female,33,USA,Tablet,Electronics,33,16,3,1429,26-35
CUST_1251,Male,50,USA,Desktop,Sports,20,31,1,205,46-55
CUST_1252,Female,21,Australia,Tablet,Clothing,42,25,4,824,18-25
CUST_1253,Female,21,Pakistan,Mobile,Home,12,48,2,1494,18-25
CUST_1254,Female,56,Australia,Mobile,Home,101,46,9,564,56-65
CUST_1255,Male,57,USA,Desktop,Books,73,33,1,383,56-65
CUST_1256,Female,34,Australia,Tablet,Clothing,23,13,8,1205,26-35
CUST_1257,Female,54,UK,Desktop,Clothing,72,10,4,1080,46-55
CUST_1258,Male,56,Australia,Mobile,Home,96,24,9,83,56-65
CUST_1259,Female,46,Canada,Mobile,Beauty,112,10,4,1413,46-55
CUST_1260,Male,53,Australia,Tablet,Electronics,14,41,0,838,46-55
CUST_1261,Male,55,Canada,Tablet,Electronics,91,31,5,1036,46-55
CUST_1262,Male,56,Pakistan,Tablet,Home,25,13,6,1242,56-65
CUST_1263,Male,54,USA,Desktop,Clothing,77,3,0,29,46-55
CUST_1264,Male,52,India,Tablet,Books,119,34,8,454,46-55
CUST_1265,Female,24,India,Tablet,Beauty,85,49,7,772,18-25
CUST_1266,Male,44,USA,Mobile,Home,109,28,7,759,36-45
CUST_1267,Male,45,India,Mobile,Electronics,31,19,6,1485,36-45
CUST_1268,Female,39,Australia,Tablet,Sports,101,23,4,1489,36-45
CUST_1269,Male,31,Pakistan,Tablet,Clothing,112,45,2,202,26-35
CUST_1270,Female,24,Pakistan,Mobile,Sports,107,32,8,1122,18-25
CUST_1271,Female,54,USA,Tablet,Books,54,13,6,441,46-55
CUST_1272,Female,39,India,Desktop,Home,5,33,9,694,36-45
CUST_1273,Male,22,Australia,Desktop,Electronics,13,34,9,1406,18-25
CUST_1274,Male,19,Pakistan,Desktop,Beauty,28,33,7,591,18-25
CUST_1275,Male,44,Pakistan,Tablet,Sports,43,5,5,108,36-45
CUST_1276,Female,38,UK,Mobile,Beauty,89,3,4,631,36-45
CUST_1277,Male,55,UK,Tablet,Books,115,7,7,1067,46-55
CUST_1278,Male,32,Pakistan,Tablet,Electronics,99,24,2,462,26-35
CUST_1279,Male,38,USA,Mobile,Sports,47,22,6,368,36-45
CUST_1280,Female,27,Canada,Mobile,Books,103,45,1,139,26-35
CUST_1281,Female,40,Canada,Mobile,Beauty,71,23,2,378,36-45
CUST_1282,Male,56,Australia,Desktop,Beauty,38,30,1,1260,56-65
CUST_1283,Male,22,Pakistan,Tablet,Sports,96,18,4,43,18-25
CUST_1284,Male,18,Pakistan,Mobile,Electronics,67,32,6,823,18-25
CUST_1285,Male,30,Pakistan,Tablet,Beauty,62,7,9,51,26-35
CUST_1286,Female,38,USA,Desktop,Home,109,33,9,40,36-45
CUST_1287,Female,43,UK,Desktop,Books,39,5,0,99,36-45
CUST_1288,Female,62,Pakistan,Mobile,Sports,37,49,9,989,56-65
CUST_1289,Female,38,Pakistan,Mobile,Clothing,119,28,8,1389,36-45
CUST_1290,Male,35,India,Tablet,Clothing,114,8,0,1174,26-35
CUST_1291,Male,54,USA,Mobile,Electronics,86,15,0,372,46-55
CUST_1292,Male,62,Australia,Tablet,Home,8,4,9,69,56-65
CUST_1293,Female,49,Pakistan,Mobile,Beauty,81,34,7,1256,46-55
CUST_1294,Male,53,India,Tablet,Clothing,52,5,5,758,46-55
CUST_1295,Female,34,Canada,Tablet,Electronics,91,33,5,820,26-35
CUST_1296,Female,52,Australia,Tablet,Books,33,5,8,760,46-55
CUST_1297,Male,28,Pakistan,Tablet,Home,110,38,3,185,26-35
CUST_1298,Male,38,Pakistan,Desktop,Home,81,34,7,601,36-45
CUST_1299,Male,43,India,Tablet,Electronics,42,26,3,1183,36-45
CUST_1300,Female,21,USA,Mobile,Electronics,76,1,1,791,18-25
CUST_1301,Male,51,Pakistan,Desktop,Beauty,112,4,7,631,46-55
CUST_1302,Female,35,Canada,Desktop,Electronics,110,39,6,1463,26-35
CUST_1303,Male,57,Pakistan,Tablet,Beauty,27,26,3,1127,56-65
CUST_1304,Female,52,Canada,Desktop,Beauty,112,33,8,620,46-55
CUST_1305,Female,58,Australia,Tablet,Sports,8,33,8,1400,56-65
CUST_1306,Male,46,Australia,Mobile,Home,23,8,7,1390,46-55
CUST_1307,Female,46,UK,Tablet,Books,106,20,0,116,46-55
CUST_1308,Female,55,UK,Desktop,Home,113,16,6,457,46-55
CUST_1309,Male,59,Canada,Mobile,Home,64,21,4,760,56-65
CUST_1310,Female,38,USA,Tablet,Sports,93,45,6,1197,36-45
CUST_1311,Male,59,Pakistan,Mobile,Beauty,114,26,8,588,56-65
CUST_1312,Female,30,Pakistan,Mobile,Beauty,20,23,1,143,26-35
CUST_1313,Male,58,UK,Desktop,Electronics,16,18,3,235,56-65
CUST_1314,Male,34,Canada,Mobile,Sports,17,31,3,1267,26-35
CUST_1315,Female,26,Pakistan,Desktop,Electronics,80,42,1,988,26-35
CUST_1316,Female,58,Pakistan,Mobile,Sports,19,12,2,257,56-65
CUST_1317,Female,18,USA,Tablet,Electronics,8,1,7,1464,18-25
CUST_1318,Female,19,India,Mobile,Clothing,38,42,8,565,18-25
CUST_1319,Female,46,UK,Tablet,Home,38,9,5,1450,46-55
CUST_1320,Male,50,UK,Tablet,Home,53,3,9,1331,46-55
CUST_1321,Female,27,India,Mobile,Books,93,26,1,76,26-35
CUST_1322,Male,57,Pakistan,Tablet,Beauty,105,9,1,1291,56-65
CUST_1323,Male,38,USA,Mobile,Books,100,42,6,226,36-45
CUST_1324,Female,45,USA,Mobile,Clothing,90,16,7,1105,36-45
CUST_1325,Male,28,UK,Tablet,Books,31,24,7,66,26-35
CUST_1326,Male,51,USA,Tablet,Home,44,14,5,1499,46-55
CUST_1327,Male,25,Australia,Desktop,Beauty,60,3,9,1185,18-25
CUST_1328,Male,39,India,Tablet,Clothing,76,34,7,810,36-45
CUST_1329,Female,25,Pakistan,Desktop,Home,119,33,0,129,18-25
CUST_1330,Male,32,Australia,Tablet,Electronics,17,24,8,745,26-35
CUST_1331,Female,34,India,Mobile,Sports,79,9,0,165,26-35
CUST_1332,Female,40,Canada,Tablet,Clothing,73,13,2,545,36-45
CUST_1333,Male,41,UK,Mobile,Beauty,39,2,8,630,36-45
CUST_1334,Female,62,USA,Mobile,Books,42,7,4,110,56-65
CUST_1335,Female,36,Canada,Mobile,Books,48,48,8,1159,36-45
CUST_1336,Female,22,USA,Desktop,Clothing,12,21,8,1385,18-25
CUST_1337,Male,49,Australia,Tablet,Beauty,96,19,5,780,46-55
CUST_1338,Female,61,Pakistan,Mobile,Clothing,89,25,0,6,56-65
CUST_1339,Female,18,Pakistan,Mobile,Beauty,103,47,9,237,18-25
CUST_1340,Female,40,Pakistan,Desktop,Books,18,22,6,373,36-45
CUST_1341,Male,54,USA,Tablet,Home,79,11,5,1279,46-55
CUST_1342,Female,25,Canada,Tablet,Electronics,96,33,8,950,18-25
CUST_1343,Male,30,Pakistan,Desktop,Home,6,32,6,1136,26-35
CUST_1344,Male,25,Canada,Desktop,Electronics,108,21,3,1304,18-25
CUST_1345,Male,40,USA,Tablet,Books,43,39,6,184,36-45
CUST_1346,Male,60,Australia,Desktop,Home,116,20,1,297,56-65
CUST_1347,Male,18,Canada,Tablet,Home,35,8,5,588,18-25
CUST_1348,Male,62,Australia,Tablet,Clothing,98,42,5,799,56-65
CUST_1349,Female,41,USA,Mobile,Sports,102,37,1,179,36-45
CUST_1350,Male,52,USA,Mobile,Books,54,9,3,127,46-55
CUST_1351,Female,41,UK,Tablet,Beauty,62,25,7,231,36-45
CUST_1352,Female,34,USA,Tablet,Books,69,25,7,448,26-35
CUST_1353,Male,22,USA,Tablet,Beauty,82,33,7,432,18-25
CUST_1354,Female,37,India,Tablet,Beauty,16,2,7,1111,36-45
CUST_1355,Female,38,Pakistan,Tablet,Electronics,8,19,0,769,36-45
CUST_1356,Female,57,UK,Tablet,Beauty,89,46,1,636,56-65
CUST_1357,Female,48,UK,Desktop,Beauty,96,20,3,69,46-55
CUST_1358,Male,63,UK,Tablet,Clothing,90,42,8,1309,56-65
CUST_1359,Female,53,India,Desktop,Home,116,41,2,1419,46-55
CUST_1360,Male,28,Australia,Desktop,Books,86,42,5,432,26-35
CUST_1361,Female,32,USA,Tablet,Books,31,29,6,622,26-35
CUST_1362,Female,36,Pakistan,Tablet,Beauty,107,6,7,929,36-45
CUST_1363,Male,24,Canada,Desktop,Sports,10,17,6,816,18-25
CUST_1364,Female,45,Australia,Desktop,Books,56,25,2,111,36-45
CUST_1365,Female,60,USA,Tablet,Beauty,76,38,5,663,56-65
CUST_1366,Female,22,India,Tablet,Electronics,117,4,4,1290,18-25
CUST_1367,Male,22,USA,Desktop,Electronics,92,30,9,1187,18-25
CUST_1368,Female,47,USA,Desktop,Electronics,70,20,3,269,46-55
CUST_1369,Male,49,India,Desktop,Beauty,20,3,0,1496,46-55
CUST_1370,Female,25,UK,Mobile,Clothing,5,23,6,1230,18-25
CUST_1371,Male,27,UK,Desktop,Sports,23,18,7,159,26-35
CUST_1372,Male,55,Pakistan,Mobile,Beauty,9,26,1,1041,46-55
CUST_1373,Female,64,Pakistan,Tablet,Clothing,58,36,6,1325,56-65
CUST_1374,Female,49,UK,Tablet,Clothing,59,8,5,900,46-55
CUST_1375,Male,45,Australia,Desktop,Books,93,17,4,997,36-45
CUST_1376,Male,34,Canada,Tablet,Beauty,80,31,3,249,26-35
CUST_1377,Female,48,USA,Tablet,Beauty,54,37,1,1328,46-55
CUST_1378,Male,25,Canada,Tablet,Clothing,46,45,9,1390,18-25
CUST_1379,Female,57,USA,Tablet,Clothing,22,33,5,1382,56-65
CUST_1380,Female,42,UK,Mobile,Clothing,64,27,4,390,36-45
CUST_1381,Female,26,Pakistan,Mobile,Books,8,45,1,763,26-35
CUST_1382,Female,19,Australia,Desktop,Beauty,20,4,9,1340,18-25
CUST_1383,Male,32,Pakistan,Desktop,Clothing,51,22,6,418,26-35
CUST_1384,Female,20,Canada,Desktop,Electronics,78,26,5,1306,18-25
CUST_1385,Male,53,Pakistan,Tablet,Beauty,39,32,8,719,46-55
CUST_1386,Female,21,UK,Tablet,Books,37,24,9,763,18-25
CUST_1387,Male,31,Australia,Mobile,Electronics,50,46,4,751,26-35
CUST_1388,Female,58,Canada,Mobile,Home,34,35,8,597,56-65
CUST_1389,Male,58,Australia,Desktop,Beauty,75,37,8,1384,56-65
CUST_1390,Male,42,USA,Mobile,Home,118,32,0,843,36-45
CUST_1391,Female,27,Pakistan,Mobile,Clothing,104,7,4,20,26-35
CUST_1392,Female,38,Australia,Mobile,Books,33,33,8,997,36-45
CUST_1393,Female,53,India,Mobile,Clothing,31,31,6,1073,46-55
CUST_1394,Female,29,Pakistan,Mobile,Books,54,12,5,1349,26-35
CUST_1395,Male,44,USA,Desktop,Sports,44,11,5,655,36-45
CUST_1396,Female,57,Australia,Desktop,Clothing,34,24,6,1354,56-65
CUST_1397,Male,19,Canada,Mobile,Home,114,8,0,152,18-25
CUST_1398,Male,30,USA,Desktop,Books,71,32,3,359,26-35
CUST_1399,Female,49,India,Tablet,Clothing,113,38,0,1264,46-55
CUST_1400,Male,48,Australia,Mobile,Beauty,118,22,5,707,46-55
CUST_1401,Male,33,UK,Tablet,Books,62,34,3,617,26-35
CUST_1402,Male,49,Pakistan,Desktop,Books,23,19,0,109,46-55
CUST_1403,Male,49,Canada,Desktop,Clothing,46,20,8,400,46-55
CUST_1404,Female,51,UK,Tablet,Sports,56,14,3,1474,46-55
CUST_1405,Female,28,Australia,Desktop,Clothing,7,33,5,610,26-35
CUST_1406,Female,27,Australia,Mobile,Home,118,10,6,1248,26-35
CUST_1407,Female,32,USA,Tablet,Home,89,16,7,855,26-35
CUST_1408,Male,34,Australia,Mobile,Books,61,4,8,446,26-35
CUST_1409,Male,57,Canada,Tablet,Books,3,27,8,877,56-65
CUST_1410,Female,35,UK,Desktop,Clothing,38,28,7,671,26-35
CUST_1411,Female,26,Canada,Tablet,Home,84,43,9,1056,26-35
CUST_1412,Female,42,India,Tablet,Home,34,16,2,798,36-45
CUST_1413,Male,57,India,Mobile,Sports,113,33,1,479,56-65
CUST_1414,Female,31,Pakistan,Desktop,Beauty,44,48,4,632,26-35
CUST_1415,Female,42,Pakistan,Mobile,Sports,108,19,0,1333,36-45
CUST_1416,Female,39,India,Desktop,Electronics,30,21,2,1433,36-45
CUST_1417,Male,47,Australia,Mobile,Sports,17,22,0,506,46-55
CUST_1418,Male,37,Canada,Tablet,Clothing,59,9,2,352,36-45
CUST_1419,Male,38,India,Mobile,Beauty,10,9,3,1268,36-45
CUST_1420,Male,61,Pakistan,Desktop,Clothing,99,9,6,1022,56-65
CUST_1421,Male,49,India,Desktop,Electronics,84,27,4,574,46-55
CUST_1422,Male,63,Australia,Tablet,Beauty,18,17,4,699,56-65
CUST_1423,Male,38,India,Desktop,Books,45,44,0,1365,36-45
CUST_1424,Male,52,Canada,Mobile,Home,108,45,7,30,46-55
CUST_1425,Female,49,UK,Tablet,Sports,91,8,3,1437,46-55
CUST_1426,Female,47,Australia,Desktop,Clothing,59,16,9,1105,46-55
CUST_1427,Male,56,Pakistan,Desktop,Electronics,62,18,4,221,56-65
CUST_1428,Male,29,Canada,Mobile,Home,59,33,1,1356,26-35
CUST_1429,Female,58,India,Mobile,Sports,49,1,0,841,56-65
CUST_1430,Male,64,India,Tablet,Home,100,12,8,778,56-65
CUST_1431,Male,35,UK,Desktop,Sports,63,6,1,1051,26-35
CUST_1432,Male,38,Pakistan,Mobile,Books,87,41,5,674,36-45
CUST_1433,Female,30,Pakistan,Tablet,Beauty,32,5,0,722,26-35
CUST_1434,Female,38,USA,Desktop,Home,10,16,0,314,36-45
CUST_1435,Female,25,Pakistan,Desktop,Home,11,18,8,603,18-25
CUST_1436,Female,63,UK,Tablet,Home,102,49,3,271,56-65
CUST_1437,Female,57,USA,Tablet,Beauty,70,18,8,1443,56-65
CUST_1438,Male,63,USA,Mobile,Electronics,105,1,4,650,56-65
CUST_1439,Female,24,India,Desktop,Sports,62,19,6,1295,18-25
CUST_1440,Male,40,India,Desktop,Books,47,8,0,1361,36-45
CUST_1441,Male,61,Pakistan,Desktop,Home,34,3,5,1027,56-65
CUST_1442,Female,49,USA,Tablet,Beauty,100,25,7,454,46-55
CUST_1443,Female,28,India,Mobile,Electronics,101,5,0,569,26-35
CUST_1444,Male,39,UK,Desktop,Sports,17,40,8,1275,36-45
CUST_1445,Male,39,India,Tablet,Beauty,104,19,2,1064,36-45
CUST_1446,Male,60,Australia,Desktop,Books,104,18,0,1429,56-65
CUST_1447,Female,42,Australia,Mobile,Books,54,31,0,32,36-45
CUST_1448,Female,39,India,Desktop,Sports,76,33,5,224,36-45
CUST_1449,Female,45,USA,Mobile,Home,85,47,5,410,36-45
CUST_1450,Female,46,USA,Mobile,Books,40,18,0,275,46-55
CUST_1451,Female,30,Canada,Desktop,Electronics,19,39,2,796,26-35
CUST_1452,Male,35,Australia,Desktop,Beauty,67,16,6,967,26-35
CUST_1453,Female,19,UK,Mobile,Electronics,82,16,9,1314,18-25
CUST_1454,Male,46,USA,Tablet,Home,53,47,2,1482,46-55
CUST_1455,Male,38,Pakistan,Mobile,Electronics,115,38,2,838,36-45
CUST_1456,Male,32,Australia,Desktop,Electronics,64,41,2,321,26-35
CUST_1457,Female,44,UK,Desktop,Clothing,83,7,6,1325,36-45
CUST_1458,Female,48,UK,Tablet,Electronics,47,14,3,342,46-55
CUST_1459,Female,32,USA,Mobile,Sports,6,43,3,1335,26-35
CUST_1460,Male,40,UK,Mobile,Beauty,16,48,2,1456,36-45
CUST_1461,Male,41,USA,Mobile,Clothing,72,25,9,355,36-45
CUST_1462,Male,61,India,Desktop,Beauty,112,32,8,515,56-65
CUST_1463,Male,30,Australia,Mobile,Beauty,18,38,1,529,26-35
CUST_1464,Male,39,Canada,Tablet,Home,52,22,3,496,36-45
CUST_1465,Male,60,India,Desktop,Home,48,16,7,13,56-65
CUST_1466,Female,54,Australia,Desktop,Clothing,43,29,5,565,46-55
CUST_1467,Female,50,USA,Mobile,Books,39,16,6,444,46-55
CUST_1468,Female,20,Australia,Tablet,Home,49,12,6,796,18-25
CUST_1469,Female,36,USA,Desktop,Home,113,17,1,1136,36-45
CUST_1470,Male,40,India,Desktop,Home,12,37,3,1273,36-45
CUST_1471,Male,46,Pakistan,Mobile,Beauty,109,27,9,1283,46-55
CUST_1472,Female,47,Pakistan,Mobile,Clothing,10,25,9,37,46-55
CUST_1473,Male,56,Australia,Tablet,Beauty,71,13,5,1051,56-65
CUST_1474,Female,61,Pakistan,Mobile,Sports,110,8,2,849,56-65
CUST_1475,Female,64,USA,Tablet,Beauty,55,5,8,570,56-65
CUST_1476,Female,42,UK,Desktop,Sports,1,12,3,53,36-45
CUST_1477,Male,54,USA,Tablet,Electronics,49,41,9,466,46-55
CUST_1478,Female,64,UK,Tablet,Electronics,36,3,1,594,56-65
CUST_1479,Female,25,India,Tablet,Sports,21,35,5,340,18-25
CUST_1480,Female,59,Canada,Desktop,Sports,37,33,0,1386,56-65
CUST_1481,Male,33,UK,Mobile,Beauty,116,22,5,1150,26-35
CUST_1482,Male,25,Pakistan,Desktop,Sports,24,44,9,1472,18-25
CUST_1483,Female,18,USA,Mobile,Clothing,55,9,0,363,18-25
CUST_1484,Male,61,India,Tablet,Electronics,25,41,7,350,56-65
CUST_1485,Male,22,Pakistan,Tablet,Electronics,7,18,4,197,18-25
CUST_1486,Male,20,India,Tablet,Books,106,29,5,1444,18-25
CUST_1487,Male,18,Canada,Tablet,Sports,81,39,1,1405,18-25
CUST_1488,Male,21,USA,Tablet,Home,93,27,1,1491,18-25
CUST_1489,Male,57,Australia,Mobile,Home,94,36,8,760,56-65
CUST_1490,Male,52,USA,Mobile,Sports,71,45,2,1174,46-55
CUST_1491,Male,49,Canada,Tablet,Clothing,97,17,5,482,46-55
CUST_1492,Male,59,USA,Desktop,Home,71,34,9,832,56-65
CUST_1493,Male,51,Australia,Desktop,Books,24,46,4,894,46-55
CUST_1494,Female,60,UK,Tablet,Sports,11,3,3,657,56-65
CUST_1495,Female,42,India,Mobile,Clothing,73,5,9,412,36-45
CUST_1496,Male,27,Australia,Desktop,Clothing,12,14,1,290,26-35
CUST_1497,Female,38,Pakistan,Desktop,Beauty,35,3,7,855,36-45
CUST_1498,Female,63,Canada,Desktop,Clothing,63,23,9,115,56-65
CUST_1499,Male,56,UK,Tablet,Home,68,39,6,624,56-65
CUST_1500,Male,44,Pakistan,Desktop,Home,100,30,1,797,36-45
CUST_1501,Male,44,Pakistan,Desktop,Sports,92,45,5,54,36-45
CUST_1502,Female,19,Canada,Desktop,Sports,57,23,7,1042,18-25
CUST_1503,Female,58,UK,Desktop,Clothing,13,27,6,1162,56-65
CUST_1504,Male,30,Pakistan,Mobile,Books,23,10,0,592,26-35
CUST_1505,Male,26,Pakistan,Tablet,Electronics,83,25,4,600,26-35
CUST_1506,Male,53,UK,Tablet,Beauty,106,13,1,1371,46-55
CUST_1507,Female,39,USA,Mobile,Electronics,101,16,5,674,36-45
CUST_1508,Female,59,Pakistan,Mobile,Clothing,39,41,6,1314,56-65
CUST_1509,Female,43,India,Tablet,Clothing,88,34,6,318,36-45
CUST_1510,Female,29,UK,Desktop,Electronics,80,37,2,610,26-35
CUST_1511,Male,34,Pakistan,Desktop,Beauty,97,22,6,301,26-35
CUST_1512,Male,31,Canada,Tablet,Electronics,12,17,4,573,26-35
CUST_1513,Male,31,Australia,Desktop,Sports,34,23,7,1192,26-35
CUST_1514,Male,51,India,Mobile,Home,71,36,7,836,46-55
CUST_1515,Female,37,Australia,Desktop,Books,75,49,6,614,36-45
CUST_1516,Female,28,Australia,Desktop,Sports,31,9,5,20,26-35
CUST_1517,Male,33,Pakistan,Desktop,Home,93,2,1,1372,26-35
CUST_1518,Male,48,India,Tablet,Books,62,32,5,1106,46-55
CUST_1519,Female,23,India,Mobile,Books,13,22,8,1374,18-25
CUST_1520,Male,36,USA,Desktop,Books,31,43,1,76,36-45
